OrderID	OrderDate	CustomerName	PhoneNumber	DeliveryAddressLine1	DeliveryAddressLine2	CityName	StockItemID	Quantity	UnitPrice
67527	2016-02-29	Jana Fialova	(215) 555-0100	Unit 20	1261 Lo Road	Weigelstown	3	50	18.5
67527	2016-02-29	Jana Fialova	(215) 555-0100	Unit 20	1261 Lo Road	Weigelstown	172	50	48
67527	2016-02-29	Jana Fialova	(215) 555-0100	Unit 20	1261 Lo Road	Weigelstown	176	4	240
67528	2016-02-29	Isidora Morales	(406) 555-0100	Shop 12	1633 Kanaparthi Lane	Twodot	100	48	18
67528	2016-02-29	Isidora Morales	(406) 555-0100	Shop 12	1633 Kanaparthi Lane	Twodot	73	6	285
67529	2016-02-29	Pavel Bogdanov	(339) 555-0100	Unit 4	613 senturk Lane	New Braintree	28	8	13
67529	2016-02-29	Pavel Bogdanov	(339) 555-0100	Unit 4	613 senturk Lane	New Braintree	153	50	4.5
67529	2016-02-29	Pavel Bogdanov	(339) 555-0100	Unit 4	613 senturk Lane	New Braintree	131	6	32
67529	2016-02-29	Pavel Bogdanov	(339) 555-0100	Unit 4	613 senturk Lane	New Braintree	66	8	45
67529	2016-02-29	Pavel Bogdanov	(339) 555-0100	Unit 4	613 senturk Lane	New Braintree	192	180	4.1
67530	2016-02-29	Wingtip Toys (Herlong, CA)	(209) 555-0100	Suite 127	1386 Lucescu Lane	Herlong	99	36	18
67530	2016-02-29	Wingtip Toys (Herlong, CA)	(209) 555-0100	Suite 127	1386 Lucescu Lane	Herlong	53	6	13
67531	2016-02-29	Wingtip Toys (Lostine, OR)	(458) 555-0100	Shop 82	931 Mitra Lane	Lostine	178	25	2.55
67531	2016-02-29	Wingtip Toys (Lostine, OR)	(458) 555-0100	Shop 82	931 Mitra Lane	Lostine	59	8	25
67531	2016-02-29	Wingtip Toys (Lostine, OR)	(458) 555-0100	Shop 82	931 Mitra Lane	Lostine	150	6	16
67531	2016-02-29	Wingtip Toys (Lostine, OR)	(458) 555-0100	Shop 82	931 Mitra Lane	Lostine	72	10	230
67532	2016-02-29	Tailspin Toys (Terre du Lac, MO)	(314) 555-0100	Suite 93	171 Bite Lane	Terre du Lac	135	10	32
67532	2016-02-29	Tailspin Toys (Terre du Lac, MO)	(314) 555-0100	Suite 93	171 Bite Lane	Terre du Lac	62	2	25
67532	2016-02-29	Tailspin Toys (Terre du Lac, MO)	(314) 555-0100	Suite 93	171 Bite Lane	Terre du Lac	208	108	2.7
67533	2016-02-29	Wingtip Toys (Johnetta, KY)	(270) 555-0100	Unit 280	1314 Arvidsson Boulevard	Johnetta	41	6	13
67533	2016-02-29	Wingtip Toys (Johnetta, KY)	(270) 555-0100	Unit 280	1314 Arvidsson Boulevard	Johnetta	4	7	3.2
67534	2016-02-29	Ajitaab Pakalapati	(209) 555-0100	Shop 11	1892 Clark Avenue	Caruthers	191	108	3.7
67534	2016-02-29	Ajitaab Pakalapati	(209) 555-0100	Shop 11	1892 Clark Avenue	Caruthers	201	240	3.7
67534	2016-02-29	Ajitaab Pakalapati	(209) 555-0100	Shop 11	1892 Clark Avenue	Caruthers	57	9	13
67534	2016-02-29	Ajitaab Pakalapati	(209) 555-0100	Shop 11	1892 Clark Avenue	Caruthers	93	120	18
67534	2016-02-29	Ajitaab Pakalapati	(209) 555-0100	Shop 11	1892 Clark Avenue	Caruthers	132	8	32
67535	2016-02-29	Adrian Andreasson	(217) 555-0100	Unit 21	837 Walker Road	Du Quoin	150	5	16
67535	2016-02-29	Adrian Andreasson	(217) 555-0100	Unit 21	837 Walker Road	Du Quoin	181	100	1.14
67535	2016-02-29	Adrian Andreasson	(217) 555-0100	Unit 21	837 Walker Road	Du Quoin	201	72	3.7
67535	2016-02-29	Adrian Andreasson	(217) 555-0100	Unit 21	837 Walker Road	Du Quoin	12	3	32
67536	2016-02-29	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	136	10	32
67536	2016-02-29	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	54	2	13
67536	2016-02-29	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	150	3	16
67536	2016-02-29	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	139	12	5
67537	2016-02-29	Tailspin Toys (Glen Park, NY)	(212) 555-0100	Unit 69	1219 Van Groesen Avenue	Glen Park	8	2	240
67537	2016-02-29	Tailspin Toys (Glen Park, NY)	(212) 555-0100	Unit 69	1219 Van Groesen Avenue	Glen Park	183	175	2.74
67537	2016-02-29	Tailspin Toys (Glen Park, NY)	(212) 555-0100	Unit 69	1219 Van Groesen Avenue	Glen Park	142	60	18
67537	2016-02-29	Tailspin Toys (Glen Park, NY)	(212) 555-0100	Unit 69	1219 Van Groesen Avenue	Glen Park	71	7	230
67537	2016-02-29	Tailspin Toys (Glen Park, NY)	(212) 555-0100	Unit 69	1219 Van Groesen Avenue	Glen Park	140	12	5
67538	2016-02-29	Wingtip Toys (Hollandsburg, IN)	(219) 555-0100	Unit 234	1014 Shuler Avenue	Hollandsburg	110	9	25
67538	2016-02-29	Wingtip Toys (Hollandsburg, IN)	(219) 555-0100	Unit 234	1014 Shuler Avenue	Hollandsburg	53	10	13
67539	2016-02-29	Tailspin Toys (Hiteman, IA)	(319) 555-0100	Unit 138	284 Paulet Street	Hiteman	41	7	13
67539	2016-02-29	Tailspin Toys (Hiteman, IA)	(319) 555-0100	Unit 138	284 Paulet Street	Hiteman	90	24	18
67539	2016-02-29	Tailspin Toys (Hiteman, IA)	(319) 555-0100	Unit 138	284 Paulet Street	Hiteman	73	5	285
67540	2016-02-29	Wingtip Toys (Plum Branch, SC)	(803) 555-0100	Suite 275	593 Huq Avenue	Plum Branch	92	12	18
67540	2016-02-29	Wingtip Toys (Plum Branch, SC)	(803) 555-0100	Suite 275	593 Huq Avenue	Plum Branch	197	192	3.7
67541	2016-02-29	Tailspin Toys (South Laguna, CA)	(209) 555-0100	Unit 174	939 Sanyal Crescent	South Laguna	122	8	32
67541	2016-02-29	Tailspin Toys (South Laguna, CA)	(209) 555-0100	Unit 174	939 Sanyal Crescent	South Laguna	114	1	30
67542	2016-02-29	Leonardo Folliero	(339) 555-0100	Unit 22	349 Berggren Street	Cotuit	64	7	30
67542	2016-02-29	Leonardo Folliero	(339) 555-0100	Unit 22	349 Berggren Street	Cotuit	209	15	1.89
67542	2016-02-29	Leonardo Folliero	(339) 555-0100	Unit 22	349 Berggren Street	Cotuit	76	12	18
67543	2016-02-29	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	199	216	3.7
67543	2016-02-29	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	58	6	25
67543	2016-02-29	Wingtip Toys (Stanardsville, VA)	(276) 555-0100	Suite 124	1316 Agafitei Road	Stanardsville	171	30	32
67544	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	210	45	2.4
67544	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	214	10	90
67544	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	209	20	1.89
67544	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	180	175	1.11
67545	2016-02-29	Mahmut ozbek	(339) 555-0100	Unit 5	662 Ornlamai Boulevard	Bernardston	99	72	18
67545	2016-02-29	Mahmut ozbek	(339) 555-0100	Unit 5	662 Ornlamai Boulevard	Bernardston	218	10	37.5
67545	2016-02-29	Mahmut ozbek	(339) 555-0100	Unit 5	662 Ornlamai Boulevard	Bernardston	96	12	18
67545	2016-02-29	Mahmut ozbek	(339) 555-0100	Unit 5	662 Ornlamai Boulevard	Bernardston	6	4	32
67546	2016-02-29	Wingtip Toys (Mauldin, SC)	(803) 555-0100	Suite 250	261 Celmina Street	Mauldin	179	50	1.05
67546	2016-02-29	Wingtip Toys (Mauldin, SC)	(803) 555-0100	Suite 250	261 Celmina Street	Mauldin	38	8	13
67547	2016-02-29	Tailspin Toys (Tierra Verde, FL)	(239) 555-0100	Unit 286	927 Yadav Street	Tierra Verde	20	6	13
67547	2016-02-29	Tailspin Toys (Tierra Verde, FL)	(239) 555-0100	Unit 286	927 Yadav Street	Tierra Verde	219	100	50
67548	2016-02-29	Wingtip Toys (Elverson, PA)	(215) 555-0100	Unit 288	732 Nakhtare Boulevard	Elverson	64	8	30
67548	2016-02-29	Wingtip Toys (Elverson, PA)	(215) 555-0100	Unit 288	732 Nakhtare Boulevard	Elverson	188	175	0.66
67548	2016-02-29	Wingtip Toys (Elverson, PA)	(215) 555-0100	Unit 288	732 Nakhtare Boulevard	Elverson	46	10	13
67548	2016-02-29	Wingtip Toys (Elverson, PA)	(215) 555-0100	Unit 288	732 Nakhtare Boulevard	Elverson	215	1	1899
67549	2016-02-29	Wingtip Toys (Dacono, CO)	(303) 555-0100	Shop 54	541 Shergill Street	Dacono	144	72	18
67549	2016-02-29	Wingtip Toys (Dacono, CO)	(303) 555-0100	Shop 54	541 Shergill Street	Dacono	77	24	18
67549	2016-02-29	Wingtip Toys (Dacono, CO)	(303) 555-0100	Shop 54	541 Shergill Street	Dacono	74	10	285
67550	2016-02-29	Wingtip Toys (Weld, ME)	(207) 555-0100	Shop 237	540 Buresova Road	Weld	134	1	32
67550	2016-02-29	Wingtip Toys (Weld, ME)	(207) 555-0100	Shop 237	540 Buresova Road	Weld	139	12	5
67551	2016-02-29	Tailspin Toys (Hiteman, IA)	(319) 555-0100	Unit 138	284 Paulet Street	Hiteman	227	192	8.55
67551	2016-02-29	Tailspin Toys (Hiteman, IA)	(319) 555-0100	Unit 138	284 Paulet Street	Hiteman	176	10	240
67551	2016-02-29	Tailspin Toys (Hiteman, IA)	(319) 555-0100	Unit 138	284 Paulet Street	Hiteman	19	10	13
67552	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	59	2	25
67552	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	91	24	18
67552	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	223	192	8.55
67552	2016-02-29	Wingtip Toys (Oak Point, TX)	(210) 555-0100	Unit 90	1648 Mitra Lane	Oak Point	57	10	13
67553	2016-02-29	Surendra Sahu	(210) 555-0100	Shop 2	1118 Hanak Lane	Old River-Winfree	219	80	50
67553	2016-02-29	Surendra Sahu	(210) 555-0100	Shop 2	1118 Hanak Lane	Old River-Winfree	175	10	240
67554	2016-02-29	Wingtip Toys (Cylon, WI)	(262) 555-0100	Suite 36	1673 Pokorna Avenue	Cylon	126	2	32
67554	2016-02-29	Wingtip Toys (Cylon, WI)	(262) 555-0100	Suite 36	1673 Pokorna Avenue	Cylon	151	4	16
67554	2016-02-29	Wingtip Toys (Cylon, WI)	(262) 555-0100	Suite 36	1673 Pokorna Avenue	Cylon	54	9	13
67554	2016-02-29	Wingtip Toys (Cylon, WI)	(262) 555-0100	Suite 36	1673 Pokorna Avenue	Cylon	134	9	32
67555	2016-02-29	Liia Orav	(252) 555-0100	Unit 16	1077 Gunes Boulevard	Bladenboro	118	7	32
67555	2016-02-29	Liia Orav	(252) 555-0100	Unit 16	1077 Gunes Boulevard	Bladenboro	227	216	8.55
67556	2016-02-29	Wingtip Toys (Amado, AZ)	(480) 555-0100	Unit 175	593 Mokkapati Road	Amado	218	60	37.5
67556	2016-02-29	Wingtip Toys (Amado, AZ)	(480) 555-0100	Unit 175	593 Mokkapati Road	Amado	70	5	230
67556	2016-02-29	Wingtip Toys (Amado, AZ)	(480) 555-0100	Unit 175	593 Mokkapati Road	Amado	222	96	8.55
67556	2016-02-29	Wingtip Toys (Amado, AZ)	(480) 555-0100	Unit 175	593 Mokkapati Road	Amado	31	9	13
67556	2016-02-29	Wingtip Toys (Amado, AZ)	(480) 555-0100	Unit 175	593 Mokkapati Road	Amado	55	4	13
67557	2016-02-29	Tailspin Toys (Rafael Capó, PR)	(787) 555-0100	Unit 129	1268 Pakalapati Street	Rafael Capó	189	130	2.9
67557	2016-02-29	Tailspin Toys (Rafael Capó, PR)	(787) 555-0100	Unit 129	1268 Pakalapati Street	Rafael Capó	191	108	3.7
67557	2016-02-29	Tailspin Toys (Rafael Capó, PR)	(787) 555-0100	Unit 129	1268 Pakalapati Street	Rafael Capó	23	2	13
67558	2016-02-29	Tailspin Toys (Cherry Grove Beach, SC)	(803) 555-0100	Unit 9	406 Malakar Lane	Cherry Grove Beach	209	50	1.89
67558	2016-02-29	Tailspin Toys (Cherry Grove Beach, SC)	(803) 555-0100	Unit 9	406 Malakar Lane	Cherry Grove Beach	34	8	13
67559	2016-02-29	Tailspin Toys (Amanda Park, WA)	(206) 555-0100	Unit 117	254 Celmina Street	Amanda Park	207	24	2.7
67559	2016-02-29	Tailspin Toys (Amanda Park, WA)	(206) 555-0100	Unit 117	254 Celmina Street	Amanda Park	59	7	25
67559	2016-02-29	Tailspin Toys (Amanda Park, WA)	(206) 555-0100	Unit 117	254 Celmina Street	Amanda Park	63	10	25
67559	2016-02-29	Tailspin Toys (Amanda Park, WA)	(206) 555-0100	Unit 117	254 Celmina Street	Amanda Park	4	7	32
67560	2016-02-29	Tailspin Toys (Brown City, MI)	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard	Brown City	4	4	32
67560	2016-02-29	Tailspin Toys (Brown City, MI)	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard	Brown City	172	100	48
67560	2016-02-29	Tailspin Toys (Brown City, MI)	(231) 555-0100	Suite 85	1297 Hrdlickova Boulevard	Brown City	127	1	32
67561	2016-02-29	Tailspin Toys (Saks, AL)	(205) 555-0100	Suite 187	1962 Celik Road	Saks	175	6	240
67561	2016-02-29	Tailspin Toys (Saks, AL)	(205) 555-0100	Suite 187	1962 Celik Road	Saks	225	168	8.55
67561	2016-02-29	Tailspin Toys (Saks, AL)	(205) 555-0100	Suite 187	1962 Celik Road	Saks	115	6	34
67561	2016-02-29	Tailspin Toys (Saks, AL)	(205) 555-0100	Suite 187	1962 Celik Road	Saks	148	36	18
67562	2016-02-29	Tomo Vidovic	(207) 555-0100	Shop 14	296 Anima Boulevard	Tremont	216	20	12.5
67562	2016-02-29	Tomo Vidovic	(207) 555-0100	Shop 14	296 Anima Boulevard	Tremont	89	12	18
67562	2016-02-29	Tomo Vidovic	(207) 555-0100	Shop 14	296 Anima Boulevard	Tremont	179	200	1.05
67562	2016-02-29	Tomo Vidovic	(207) 555-0100	Shop 14	296 Anima Boulevard	Tremont	215	4	1899
67563	2016-02-29	Tailspin Toys (Hayes Center, NE)	(308) 555-0100	Shop 190	1059 Kamasamudram Avenue	Hayes Center	117	8	34
67563	2016-02-29	Tailspin Toys (Hayes Center, NE)	(308) 555-0100	Shop 190	1059 Kamasamudram Avenue	Hayes Center	223	24	8.55
67563	2016-02-29	Tailspin Toys (Hayes Center, NE)	(308) 555-0100	Shop 190	1059 Kamasamudram Avenue	Hayes Center	8	8	240
67563	2016-02-29	Tailspin Toys (Hayes Center, NE)	(308) 555-0100	Shop 190	1059 Kamasamudram Avenue	Hayes Center	122	10	32
67563	2016-02-29	Tailspin Toys (Hayes Center, NE)	(308) 555-0100	Shop 190	1059 Kamasamudram Avenue	Hayes Center	68	2	230
67564	2016-02-29	Wingtip Toys (Knights Landing, CA)	(209) 555-0100	Suite 62	1404 Molnar Road	Knights Landing	46	9	13
67564	2016-02-29	Wingtip Toys (Knights Landing, CA)	(209) 555-0100	Suite 62	1404 Molnar Road	Knights Landing	218	80	37.5
67565	2016-02-29	Prabodh Nair	(605) 555-0100	Suite 30	1977 Du Road	Tschetter Colony	115	8	34
67565	2016-02-29	Prabodh Nair	(605) 555-0100	Suite 30	1977 Du Road	Tschetter Colony	137	2	32
67565	2016-02-29	Prabodh Nair	(605) 555-0100	Suite 30	1977 Du Road	Tschetter Colony	146	96	18
67566	2016-02-29	Nada Ana Slosar	(239) 555-0100	Unit 7	1746 Das Avenue	Cloud Lake	120	8	32
67566	2016-02-29	Nada Ana Slosar	(239) 555-0100	Unit 7	1746 Das Avenue	Cloud Lake	143	60	18
67566	2016-02-29	Nada Ana Slosar	(239) 555-0100	Unit 7	1746 Das Avenue	Cloud Lake	186	150	2.1
67566	2016-02-29	Nada Ana Slosar	(239) 555-0100	Unit 7	1746 Das Avenue	Cloud Lake	173	60	105
67567	2016-02-29	Wingtip Toys (Jamison, IA)	(319) 555-0100	Unit 90	1984 Esposito Road	Jamison	91	108	18
67567	2016-02-29	Wingtip Toys (Jamison, IA)	(319) 555-0100	Unit 90	1984 Esposito Road	Jamison	74	1	285
67568	2016-02-29	Wingtip Toys (San Jacinto, CA)	(209) 555-0100	Shop 170	820 Kubatova Road	San Jacinto	209	5	1.89
67568	2016-02-29	Wingtip Toys (San Jacinto, CA)	(209) 555-0100	Shop 170	820 Kubatova Road	San Jacinto	217	40	25
67568	2016-02-29	Wingtip Toys (San Jacinto, CA)	(209) 555-0100	Shop 170	820 Kubatova Road	San Jacinto	97	60	18
67569	2016-02-29	Cosmina Vlad	(505) 555-0100	Suite 9	908 Nadar Lane	Cañon	22	2	13
67569	2016-02-29	Cosmina Vlad	(505) 555-0100	Suite 9	908 Nadar Lane	Cañon	62	8	25
67569	2016-02-29	Cosmina Vlad	(505) 555-0100	Suite 9	908 Nadar Lane	Cañon	65	5	30
67569	2016-02-29	Cosmina Vlad	(505) 555-0100	Suite 9	908 Nadar Lane	Cañon	56	10	13
67570	2016-02-29	Milinka Zujovic	(316) 555-0100	Shop 13	1941 Piili Lane	Zurich	194	24	4.1
67570	2016-02-29	Milinka Zujovic	(316) 555-0100	Shop 13	1941 Piili Lane	Zurich	66	10	45
67570	2016-02-29	Milinka Zujovic	(316) 555-0100	Shop 13	1941 Piili Lane	Zurich	141	72	5
67571	2016-02-29	Wingtip Toys (Homer City, PA)	(215) 555-0100	Suite 149	1993 TunC Street	Homer City	165	20	26
67571	2016-02-29	Wingtip Toys (Homer City, PA)	(215) 555-0100	Suite 149	1993 TunC Street	Homer City	205	20	32
67571	2016-02-29	Wingtip Toys (Homer City, PA)	(215) 555-0100	Suite 149	1993 TunC Street	Homer City	10	9	3.2
67572	2016-02-29	Wingtip Toys (Federalsburg, MD)	(240) 555-0100	Suite 249	981 Cattaneo Road	Federalsburg	113	7	30
67572	2016-02-29	Wingtip Toys (Federalsburg, MD)	(240) 555-0100	Suite 249	981 Cattaneo Road	Federalsburg	4	4	3.2
67573	2016-02-29	Wingtip Toys (Cache, OK)	(405) 555-0100	Unit 250	75 Min Road	Cache	164	50	112
67573	2016-02-29	Wingtip Toys (Cache, OK)	(405) 555-0100	Unit 250	75 Min Road	Cache	63	2	25
67573	2016-02-29	Wingtip Toys (Cache, OK)	(405) 555-0100	Unit 250	75 Min Road	Cache	118	10	32
67574	2016-02-29	Dena Glissen	(316) 555-0100	Unit 13	1331 Sen Street	Coffeyville	79	96	18
67574	2016-02-29	Dena Glissen	(316) 555-0100	Unit 13	1331 Sen Street	Coffeyville	220	96	8.55
67575	2016-02-29	Fabrice Cloutier	(252) 555-0100	Suite 14	667 Sandhya Lane	Staley	56	2	13
67576	2016-02-29	Ana Florea	(210) 555-0100	Shop 3	1898 Pokorna Boulevard	Buchanan Lake Village	62	1	25
67576	2016-02-29	Ana Florea	(210) 555-0100	Shop 3	1898 Pokorna Boulevard	Buchanan Lake Village	165	20	26
67576	2016-02-29	Ana Florea	(210) 555-0100	Shop 3	1898 Pokorna Boulevard	Buchanan Lake Village	121	1	32
67576	2016-02-29	Ana Florea	(210) 555-0100	Shop 3	1898 Pokorna Boulevard	Buchanan Lake Village	47	2	13
67577	2016-02-29	Madhu Dwivedi	(802) 555-0100	Shop 5	1808 Sagese Crescent	Panton	201	192	3.7
67577	2016-02-29	Madhu Dwivedi	(802) 555-0100	Shop 5	1808 Sagese Crescent	Panton	74	6	285
67578	2016-02-29	Wingtip Toys (Sayner, WI)	(262) 555-0100	Unit 28	1960 Pak Street	Sayner	64	3	30
67578	2016-02-29	Wingtip Toys (Sayner, WI)	(262) 555-0100	Unit 28	1960 Pak Street	Sayner	22	1	13
67579	2016-02-29	Wingtip Toys (Mayhill, NM)	(505) 555-0100	Suite 11	898 Kim Boulevard	Mayhill	190	160	3.5
67579	2016-02-29	Wingtip Toys (Mayhill, NM)	(505) 555-0100	Suite 11	898 Kim Boulevard	Mayhill	176	3	240
67579	2016-02-29	Wingtip Toys (Mayhill, NM)	(505) 555-0100	Suite 11	898 Kim Boulevard	Mayhill	76	36	18
67580	2016-02-29	Sabine Zalite	(210) 555-0100	Shop 11	1924 Shim Avenue	Haltom City	161	10	108
67580	2016-02-29	Sabine Zalite	(210) 555-0100	Shop 11	1924 Shim Avenue	Haltom City	185	225	2.04
67581	2016-02-29	Jana Fialova	(215) 555-0100	Unit 20	1261 Lo Road	Weigelstown	185	250	2.04
67581	2016-02-29	Jana Fialova	(215) 555-0100	Unit 20	1261 Lo Road	Weigelstown	134	4	32
67582	2016-02-29	Wingtip Toys (Morita, TX)	(210) 555-0100	Suite 54	598 Ilic Road	Morita	121	1	32
67582	2016-02-29	Wingtip Toys (Morita, TX)	(210) 555-0100	Suite 54	598 Ilic Road	Morita	209	5	1.89
67582	2016-02-29	Wingtip Toys (Morita, TX)	(210) 555-0100	Suite 54	598 Ilic Road	Morita	178	50	2.55
67583	2016-02-29	Tailspin Toys (Skyway, WA)	(206) 555-0100	Unit 38	658 Azevedo Lane	Skyway	56	9	13
67583	2016-02-29	Tailspin Toys (Skyway, WA)	(206) 555-0100	Unit 38	658 Azevedo Lane	Skyway	145	72	18
67583	2016-02-29	Tailspin Toys (Skyway, WA)	(206) 555-0100	Unit 38	658 Azevedo Lane	Skyway	96	36	18
67583	2016-02-29	Tailspin Toys (Skyway, WA)	(206) 555-0100	Unit 38	658 Azevedo Lane	Skyway	64	10	30
67583	2016-02-29	Tailspin Toys (Skyway, WA)	(206) 555-0100	Unit 38	658 Azevedo Lane	Skyway	68	10	230
67584	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	157	60	30
67584	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	103	5	35
67584	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	220	120	8.55
67584	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	14	2	3.2
67585	2016-02-29	Wingtip Toys (East Mountain, TX)	(210) 555-0100	Unit 249	1636 Monty Road	East Mountain	221	120	14.5
67585	2016-02-29	Wingtip Toys (East Mountain, TX)	(210) 555-0100	Unit 249	1636 Monty Road	East Mountain	216	10	12.5
67585	2016-02-29	Wingtip Toys (East Mountain, TX)	(210) 555-0100	Unit 249	1636 Monty Road	East Mountain	158	80	105
67586	2016-02-29	Wingtip Toys (Kapa'a, HI)	(808) 555-0100	Unit 219	207 Negi Lane	Kapa'a	55	7	13
67586	2016-02-29	Wingtip Toys (Kapa'a, HI)	(808) 555-0100	Unit 219	207 Negi Lane	Kapa'a	160	70	33
67586	2016-02-29	Wingtip Toys (Kapa'a, HI)	(808) 555-0100	Unit 219	207 Negi Lane	Kapa'a	17	10	13
67586	2016-02-29	Wingtip Toys (Kapa'a, HI)	(808) 555-0100	Unit 219	207 Negi Lane	Kapa'a	159	30	18
67587	2016-02-29	Tailspin Toys (Amanda Park, WA)	(206) 555-0100	Unit 117	254 Celmina Street	Amanda Park	142	48	18
67587	2016-02-29	Tailspin Toys (Amanda Park, WA)	(206) 555-0100	Unit 117	254 Celmina Street	Amanda Park	158	70	105
67588	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	108	10	25
67588	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	94	60	18
67588	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	10	1	3.2
67588	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	102	3	35
67588	2016-02-29	Wingtip Toys (Cherryplain, NY)	(212) 555-0100	Shop 170	1688 Madhunapantula Avenue	Cherryplain	24	6	13
67589	2016-02-29	Wingtip Toys (Crossroads, NM)	(505) 555-0100	Unit 288	1925 Ankitham Road	Crossroads	19	6	13
67589	2016-02-29	Wingtip Toys (Crossroads, NM)	(505) 555-0100	Unit 288	1925 Ankitham Road	Crossroads	185	150	2.04
67589	2016-02-29	Wingtip Toys (Crossroads, NM)	(505) 555-0100	Unit 288	1925 Ankitham Road	Crossroads	187	25	0.95
67589	2016-02-29	Wingtip Toys (Crossroads, NM)	(505) 555-0100	Unit 288	1925 Ankitham Road	Crossroads	196	240	4.1
67590	2016-02-29	Leyla Asef zade	(216) 555-0100	Suite 12	11 Mihajlovik Crescent	West Elkton	207	108	2.7
67590	2016-02-29	Leyla Asef zade	(216) 555-0100	Suite 12	11 Mihajlovik Crescent	West Elkton	64	2	30
67590	2016-02-29	Leyla Asef zade	(216) 555-0100	Suite 12	11 Mihajlovik Crescent	West Elkton	148	24	18
67590	2016-02-29	Leyla Asef zade	(216) 555-0100	Suite 12	11 Mihajlovik Crescent	West Elkton	69	9	230
67591	2016-02-29	Wingtip Toys (Crossroads, NM)	(505) 555-0100	Unit 288	1925 Ankitham Road	Crossroads	151	5	16
67591	2016-02-29	Wingtip Toys (Crossroads, NM)	(505) 555-0100	Unit 288	1925 Ankitham Road	Crossroads	72	7	230
67591	2016-02-29	Wingtip Toys (Crossroads, NM)	(505) 555-0100	Unit 288	1925 Ankitham Road	Crossroads	62	8	25
67592	2016-02-29	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	46	2	13
67592	2016-02-29	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	174	4	240
67592	2016-02-29	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	148	12	18
67592	2016-02-29	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	182	100	1.28
67592	2016-02-29	Tailspin Toys (Avenal, CA)	(209) 555-0100	Shop 37	1143 Caune Crescent	Avenal	198	24	4.1
67593	2016-02-29	Tailspin Toys (Biscay, MN)	(218) 555-0100	Suite 67	413 Keskkula Lane	Biscay	207	84	2.7
67593	2016-02-29	Tailspin Toys (Biscay, MN)	(218) 555-0100	Suite 67	413 Keskkula Lane	Biscay	68	6	230
67594	2016-02-29	Wingtip Toys (Chetek, WI)	(262) 555-0100	Shop 144	310 Benipal Lane	Chetek	69	4	230
67594	2016-02-29	Wingtip Toys (Chetek, WI)	(262) 555-0100	Shop 144	310 Benipal Lane	Chetek	9	3	3.2
67594	2016-02-29	Wingtip Toys (Chetek, WI)	(262) 555-0100	Shop 144	310 Benipal Lane	Chetek	162	80	22
